X,Y,Z,RowColumn,Channel,Ch_num,Patch
0.027148711499651493,0.10573879550041188,2.5968759227912065e-06,R1C8,UNI 01,1,1
0.027055773361834977,0.10572671228954857,0.0087475134229489,R2C8,UNI 02,2,1
0.02707251807147432,0.10564453857638334,0.017510741442454895,R3C8,UNI 03,3,1
0.02750251583604204,0.10558830166124916,0.026382301967350415,R4C8,UNI 04,4,1
0.020557832129515473,0.09951680655873711,9.82918201369258e-07,R1C7,UNI 05,5,1
0.020361978820233044,0.09931325839054654,0.008749404620017552,R2C7,UNI 06,6,1
0.020199076529944245,0.09911108581407656,0.01750155616241796,R3C7,UNI 07,7,1
0.020241525007509184,0.09872095728509611,0.026300417008955697,R4C7,UNI 08,8,1
0.016410561005866686,0.09189919968566666,0.0,R1C6,UNI 09,9,1
0.016318343474895247,0.09143100377520634,0.008747557311624602,R2C6,UNI 10,10,1
0.016231782002134456,0.09095884275470176,0.017499548189732324,R3C6,UNI 11,11,1
0.016439345730119154,0.09039402925486192,0.02625242604257853,R4C6,UNI 12,12,1
0.015470000000000001,0.08347,0.0,R1C5,UNI 13,13,1
0.0169125709169865,0.07721962392552277,2.04876404250311e-06,R1C4,UNI 14,14,1
0.019858244754640455,0.07148898380531817,2.640954482910841e-05,R1C3,UNI 15,15,1
0.024355325585115672,0.06574465781156077,3.63920848295769e-05,R1C2,UNI 16,16,1
0.031995120315610664,0.06084032084162841,5.3985569230740844e-05,R1C1,UNI 17,17,1
0.015548662190919174,0.08296,0.00874538475513165,R2C5,UNI 18,18,1
0.017073652730915892,0.07676745094168122,0.008742206448000386,R2C4,UNI 19,19,1
0.02000988760878413,0.07102407825233585,0.008751425985769067,R2C3,UNI 20,20,1
0.02455802534520919,0.06524469201187584,0.008757769328993519,R2C2,UNI 21,21,1
0.03218259371470319,0.060312542567966906,0.008786601474020812,R2C1,UNI 22,22,1
0.015700317384342244,0.08254315694960694,0.017496229361563535,R3C5,UNI 23,23,1
0.01726196229225159,0.07632661810781774,0.017491734116813203,R3C4,UNI 24,24,1
0.02022001627419854,0.07062569615968906,0.01750136226125261,R3C3,UNI 25,25,1
0.02480082895212022,0.06486416228545355,0.017507428686180496,R3C2,UNI 26,26,1
0.0323540725211649,0.05980088469603412,0.017522812369220115,R3C1,UNI 27,27,1
0.015917723980811302,0.0820137843988952,0.026243827876473398,R4C5,UNI 28,28,1
0.017459368687588985,0.07595458606930565,0.02624231378266192,R4C4,UNI 29,29,1
0.020430144939612947,0.07022731406704226,0.026251298536736155,R4C3,UNI 30,30,1
0.025043632559031248,0.06448363255903125,0.02625708804336747,R4C2,UNI 31,31,1
0.03253959185084644,0.05929123133061874,0.02625948327046852,R4C1,UNI 32,32,1
0.06601995471210077,0.06369544827902783,0.02625203531608443,R5C1,UNI 33,33,2
0.07363152100889958,0.06922599719832132,0.02624998851096078,R5C2,UNI 34,34,2
0.07891881887564281,0.07523130250993455,0.026265800453962967,R5C3,UNI 35,35,2
0.08146185671054458,0.08165578582236387,0.02627951837603601,R5C4,UNI 36,36,2
0.08246670199422447,0.08818107289406761,0.026364166576954624,R5C5,UNI 37,37,2
0.06659516686944825,0.06414618607480636,0.01750346918501822,R6C1,UNI 38,38,2
0.07407508482511532,0.06968441846063414,0.017507314294348156,R6C2,UNI 39,39,2
0.07934085970798664,0.07563183950631476,0.01747746051106232,R6C3,UNI 40,40,2
0.08161719432750363,0.08197073059063782,0.017473592063395594,R6C4,UNI 41,41,2
0.08292121892432402,0.08857000000000001,0.01746281896024311,R6C5,UNI 42,42,2
0.06702498658475416,0.06480668846644118,0.00879098000143095,R7C1,UNI 43,43,2
0.0741615129088111,0.07047070931341114,0.008797864298916354,R7C2,UNI 44,44,2
0.07924288543152697,0.07635735654360298,0.008776283401437086,R7C3,UNI 45,45,2
0.0813799506279035,0.0824554290096908,0.008759471650185424,R7C4,UNI 46,46,2
0.08265377127472849,0.0887721492319897,0.008737164813483212,R7C5,UNI 47,47,2
0.06731136930125547,0.06563294604811681,7.897391743534547e-05,R8C1,UNI 48,48,2
0.07425276195922666,0.07126723804077337,8.558593663405829e-05,R8C2,UNI 49,49,2
0.07914491115506732,0.07708287358089123,7.510629181185171e-05,R8C3,UNI 50,50,2
0.08110308643002767,0.08291422839249307,5.292997536912949e-05,R8C4,UNI 51,51,2
0.08237368055704553,0.08920605324049244,3.061292983383084e-05,R8C5,UNI 52,52,2
0.08170504762908717,0.09587267619248413,0.026327932215097098,R5C6,UNI 53,53,2
0.08193564223480203,0.09609603707800968,0.017499198304734412,R6C6,UNI 54,54,2
0.081856723064722,0.09635256683516663,0.008748968200874665,R7C6,UNI 55,55,2
0.08175300556301965,0.09655660111260393,6.238690128535941e-06,R8C6,UNI 56,56,2
0.0772939190542111,0.10446866878892838,0.026371975293495324,R5C7,UNI 57,57,2
0.07800910042968143,0.1046792931947497,0.017546704866010447,R6C7,UNI 58,58,2
0.07852650814173558,0.10482844258858473,0.0087526622836262,R7C7,UNI 59,59,2
0.07870856178675731,0.10497428089337867,0.0,R8C7,UNI 60,60,2
0.06709749666295037,0.1097491477567187,0.02637671149218917,R5C8,UNI 61,61,2
0.06808626978033142,0.11025134890165718,0.01759335541997788,R6C8,UNI 62,62,2
0.06906410621599221,0.11037310772464654,0.008774843118077828,R7C8,UNI 63,63,2
0.06979771263500842,0.11048325764043841,0.0,R8C8,UNI 64,64,2
0.02790775893477807,0.10504225990822166,0.035143748664115244,R1C8,UNI 01,1,3
0.028899674692371265,0.10382541487421276,0.05267418497580478,R2C8,UNI 02,2,3
0.029382681464101945,0.10312061041034344,0.061451111655492587,R3C8,UNI 03,3,3
0.029888188114442146,0.10236405622567189,0.0701925612557362,R4C8,UNI 04,4,3
0.02025811858888199,0.09794005757407791,0.035080510592003664,R1C7,UNI 05,5,3
0.020886409363749858,0.09667384664976761,0.05262001602159415,R2C7,UNI 06,6,3
0.021295991347124357,0.0959877208565357,0.06136286833439355,R3C7,UNI 07,7,3
0.021780509713171282,0.09534836250575969,0.07011345385296201,R4C7,UNI 08,8,3
0.016734234506079262,0.08980603370544497,0.03500187260461774,R1C6,UNI 09,9,3
0.01732401205799947,0.088630042606611,0.05250076572869629,R2C6,UNI 10,10,3
0.01761890083395957,0.08804204705719398,0.061250212290735614,R3C6,UNI 11,11,3
0.017913789609919673,0.08745405150777702,0.0699996588527747,R4C6,UNI 12,12,3
0.016152441648351622,0.08150173951436401,0.03499399893268735,R1C5,UNI 13,13,3
0.017698964408534423,0.07549356661556492,0.03499260883797965,R1C4,UNI 14,14,3
0.02064027360502736,0.06982893197439545,0.035001234812219686,R1C3,UNI 15,15,3
0.025286436165942273,0.06410310283260895,0.035006747400554455,R1C2,UNI 16,16,3
0.03278433449921904,0.05898363325719436,0.0350019664918659,R1C1,UNI 17,17,3
0.016628839170476327,0.08044050817280565,0.05249144829118108,R2C5,UNI 18,18,3
0.01817815585042536,0.07457152770808347,0.05249319894862408,R2C4,UNI 19,19,3
0.021018389807019804,0.0691111487602383,0.05250439331596591,R2C3,UNI 20,20,3
0.025732927091524443,0.06342116235854905,0.052508374998080885,R2C2,UNI 21,21,3
0.03336913211196917,0.05856612837495945,0.052503116589192114,R2C1,UNI 22,22,3
0.01688633958658456,0.0799,0.06123888889721071,R3C5,UNI 23,23,3
0.01841775157137091,0.07411050825434251,0.061243494003945464,R3C4,UNI 24,24,3
0.02124024413941529,0.06871442201887211,0.061254185811234846,R3C3,UNI 25,25,3
0.025999284208246713,0.06306483924954503,0.061258421259869696,R3C2,UNI 26,26,3
0.03366153091834426,0.058357375933841986,0.06125369163785519,R3C1,UNI 27,27,3
0.017143904937066794,0.07938999999999999,0.06998853536212193,R4C5,UNI 28,28,3
0.01865734729231646,0.07364948880060154,0.06999378905926683,R4C4,UNI 29,29,3
0.02146209847181113,0.06831769527750539,0.07000397830650379,R4C3,UNI 30,30,3
0.026265641324969006,0.06270851614054102,0.07000846752165855,R4C2,UNI 31,31,3
0.03395392972471932,0.05814862349272454,0.0700042666865183,R4C1,UNI 32,32,3
0.06314389392536338,0.06144175930013518,0.06999486597141542,R5C1,UNI 33,33,4
0.07089312129419614,0.0675236466299526,0.07000202104304411,R5C2,UNI 34,34,4
0.07618401088494367,0.07385962815379359,0.07005845595867467,R5C3,UNI 35,35,4
0.07849690289687468,0.08082122016403806,0.07017868277471452,R5C4,UNI 36,36,4
0.07871140272107455,0.08697211023282603,0.07019885774897543,R5C5,UNI 37,37,4
0.06371910608271086,0.06189249709591371,0.061246299840349266,R6C1,UNI 38,38,4
0.07154961896963496,0.0677559365859206,0.061256304145312815,R6C2,UNI 39,39,4
0.07684472053526588,0.07400076515410615,0.061294619919484206,R6C3,UNI 40,40,4
0.07937216046796147,0.08100699762135663,0.06143491198879931,R6C4,UNI 41,41,4
0.0796214551802071,0.08722300040445283,0.061460895958163536,R6C5,UNI 42,42,4
0.06429431824005832,0.06234323489169223,0.052497733709283054,R7C1,UNI 43,43,4
0.07211828061232213,0.0680830324023615,0.05250261978427399,R7C2,UNI 44,44,4
0.07740562514364666,0.07427661447559836,0.05252577195376547,R7C3,UNI 45,45,4
0.08017174189776449,0.08115842202688833,0.0526348961341256,R7C4,UNI 46,46,4
0.08052375276697661,0.08744620468592884,0.05270761122245067,R7C5,UNI 47,47,4
0.0654447425547533,0.0632447104832493,0.035000601447150635,R8C1,UNI 48,48,4
0.07313012663859689,0.06883876225029201,0.035000661320608945,R8C2,UNI 49,49,4
0.07841442096497743,0.07491307316515582,0.035019124287230474,R8C3,UNI 50,50,4
0.0811409032010814,0.08148133094796792,0.03507097787625554,R8C4,UNI 51,51,4
0.08186291144398651,0.08791128586843605,0.035126771822830305,R8C5,UNI 52,52,4
0.07704539029209476,0.0942088089457511,0.07024775582051511,R5C6,UNI 53,53,4
0.07812455350788909,0.09468969434572175,0.061523213866984346,R6C6,UNI 54,54,4
0.07919998781280106,0.0951653499301163,0.05279636650059442,R7C6,UNI 55,55,4
0.08092377371705664,0.09599034073142874,0.035189373392801426,R8C6,UNI 56,56,4
0.0724792362964975,0.10217256962983076,0.07030375697946185,R5C7,UNI 57,57,4
0.07354678958117884,0.1027584562478455,0.06155025161224734,R6C7,UNI 58,58,4
0.07457422772274999,0.10337712745557937,0.05277736612633649,R7C7,UNI 59,59,4
0.07648302053346534,0.10412294070234104,0.035164166892376864,R8C7,UNI 60,60,4
0.061837451513193906,0.10594108708940095,0.07021781396170176,R5C8,UNI 61,61,4
0.06285776566710115,0.10679619209039382,0.06146475955220737,R6C8,UNI 62,62,4
0.06387730000448497,0.10763862507288113,0.05271397682632183,R7C8,UNI 63,63,4
0.06596610508455973,0.10911910338787728,0.035173449531697334,R8C8,UNI 64,64,4
0.03039369476478243,0.10160750204100036,0.07893401085597981,R1C8,UNI 01,1,5
0.03140470806546301,0.10009439367165737,0.0964169100564663,R2C8,UNI 02,2,5
0.0319102147158033,0.09933783948698581,0.10515835965671026,R3C8,UNI 03,3,5
0.03242396199062508,0.0985814960959489,0.11389996770415031,R4C8,UNI 04,4,5
0.022229899322896006,0.09463051861270255,0.0788511293687646,R1C7,UNI 05,5,5
0.023274253251146414,0.09322341246129054,0.09632628390195097,R2C7,UNI 06,6,5
0.02375776923667062,0.09246003406870429,0.10505737966400758,R3C7,UNI 07,7,5
0.024237816734335484,0.09168950459135616,0.11378783569581868,R4C7,UNI 08,8,5
